,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,label_baseline,label_jump,label_run,label_stand,label_walk
24.6,-0.11374999999999999,-0.785625,-0.46624999999999994,1.6087500000000001,-0.7225,-0.037500000000000006,0.27749999999999997,3.730625,-1.08,1008.5618750000001,5.137499999999999,38.655,-12.14625,189.18625,105.44625,-8.637500000000001,88.255,0,0,0,0,1
24.650000000000002,-0.17066666666666666,-1.4466666666666668,-0.9760000000000002,0.31400000000000017,-0.0020000000000000165,-0.24799999999999997,0.08533333333333334,-6.040000000000001,-6.956000000000002,1008.5400000000004,3.779999999999999,37.992,-15.131999999999996,186.11466666666664,105.42066666666665,-8.338000000000001,87.5,0,0,0,0,1
24.700000000000003,-0.26875000000000004,-0.8618750000000001,-0.525625,-1.375,0.4975,-0.47,-1.4631249999999998,0.72375,-3.1031249999999995,1008.54,2.3025,37.905,-13.7925,186.628125,109.653125,-7.175625,87.5,0,0,0,0,1
24.75,-0.31,-1.31,-0.37,-0.15999999999999998,-1.01,0.25,-1.6960000000000002,-3.2600000000000002,-0.541,1008.5400000000002,1.02,38.040000000000006,-10.620000000000001,182.514,111.398,-8.225999999999999,87.5,0,0,0,0,1
24.8,-0.18,-0.20875,0.40875,0.31125,1.005,-0.18062500000000004,-1.2125000000000001,4.149375,4.451875000000001,1008.553125,-0.3,39.06,-9.24,185.190625,110.361875,-7.2725,87.5,0,0,0,0,1
24.85,0.048,-1.2293333333333332,0.5033333333333333,2.568666666666667,1.2940000000000003,-0.05266666666666665,0.06066666666666665,5.438666666666666,7.4833333333333325,1008.5699999999999,-0.26000000000000006,38.18,-9.879999999999999,184.032,104.78466666666667,-7.839333333333333,87.5,0,0,0,0,1
24.900000000000002,-0.16875,-1.006875,0.07499999999999998,2.2375,0.49250000000000005,0.5175000000000001,1.8325,-4.270625000000001,4.418125,1008.6500000000001,-0.645,36.96375,-13.237499999999999,182.52375,99.510625,-8.151875,88.1075,0,0,0,0,1
24.950000000000003,-0.3333333333333333,-0.8366666666666664,-0.016000000000000018,1.5219999999999998,0.47800000000000004,0.7339999999999999,-1.9873333333333334,3.1959999999999997,-0.974,1008.7299999999998,0.29999999999999993,35.388000000000005,-17.184000000000005,178.72666666666666,84.83066666666667,-10.336666666666668,88.30999999999997,0,0,0,0,1
25.0,-0.23428571428571426,-1.0857142857142856,-0.0007142857142857219,1.3857142857142855,1.0321428571428577,0.5814285714285715,-0.8114285714285714,-1.2664285714285712,-0.2864285714285715,1008.7299999999998,1.6542857142857146,34.27714285714286,-19.045714285714286,179.39285714285717,77.17214285714286,-12.099999999999998,88.30999999999997,0,0,0,0,1
25.05,-0.019999999999999997,-0.9,-0.11000000000000003,1.1500000000000001,0.71,0.4400000000000001,1.5249999999999997,0.1925,-1.8416666666666666,1008.7299999999999,2.94,33.12,-21.06,179.54666666666665,75.54,-13.075000000000001,88.30999999999999,0,0,0,0,1
25.1,-0.081875,-0.89,0.015,1.290625,0.156875,0.4775,1.73875,0.67625,-1.75875,1008.6600000000001,4.38,32.04,-23.1,179.490625,73.95625,-13.758750000000001,88.31,0,0,0,0,1
25.150000000000002,-0.08466666666666667,-0.9546666666666663,-0.24399999999999997,1.4599999999999997,0.2533333333333333,0.5400000000000001,1.4893333333333332,0.41733333333333333,-2.7640000000000002,1008.5699999999999,5.4719999999999995,30.220000000000002,-24.088000000000005,178.29533333333336,71.77933333333334,-14.61533333333333,88.30999999999997,0,0,0,0,1
25.200000000000003,0.16749999999999998,-1.13375,-0.1925,0.5706249999999999,0.21,0.69375,2.716875,-0.73125,-4.933125,1008.61,7.125,28.23,-25.814999999999998,176.75125000000003,70.65375,-15.88875,87.425,0,0,0,0,1
25.25,0.026666666666666658,-1.4026666666666665,-0.16533333333333336,-0.222,0.20400000000000001,0.3219999999999999,5.825333333333332,-3.8939999999999992,-3.2100000000000004,1008.6499999999999,8.036000000000003,28.300000000000008,-26.052000000000007,176.9933333333333,72.70933333333336,-14.655999999999999,87.13000000000002,0,0,0,0,1
25.3,-0.42733333333333334,-1.3453333333333335,-0.10133333333333334,-1.262,0.5686666666666667,-0.5146666666666666,-2.146000000000001,-5.137333333333334,-2.206,1008.6499999999999,8.316000000000003,29.279999999999998,-25.236000000000004,177.99133333333336,76.84333333333332,-12.386666666666668,87.13000000000002,0,0,0,0,1
25.35,-0.8800000000000001,-0.9399999999999998,0.06000000000000001,-2.6700000000000004,1.3900000000000001,-1.0500000000000003,-5.693636363636363,-0.33636363636363636,0.3527272727272728,1008.65,7.980000000000001,30.959999999999994,-22.979999999999997,180.12636363636364,98.70545454545454,-10.128181818181817,87.13,0,0,0,0,1
25.400000000000002,-0.405625,-1.543125,-0.010624999999999999,-1.8125,1.9849999999999999,-1.1637499999999998,-4.6075,-3.063125,1.5843749999999999,1008.680625,7.199999999999999,33.7875,-17.2275,186.76875,101.429375,-7.853125,87.13,0,0,0,0,1
25.450000000000003,-0.3680000000000001,-1.1920000000000002,-0.05066666666666668,-1.7099999999999997,0.8033333333333332,-1.146666666666666,-2.565333333333334,-4.090666666666667,1.7393333333333334,1008.7199999999997,6.4479999999999995,36.00000000000001,-11.480000000000002,196.11999999999995,103.528,-4.769333333333333,87.13000000000002,0,0,0,0,1
25.5,-0.250625,-0.818125,0.06562499999999999,-2.045,-0.6175,-0.8612499999999998,-2.4875,-0.03562500000000002,2.7512499999999998,1008.6700000000001,5.4825,37.353750000000005,-7.965000000000001,196.18875000000003,107.03125,-3.706875,90.8425,0,0,0,0,1
25.55,-0.19466666666666668,-0.6333333333333332,0.06866666666666667,-1.6426666666666672,-1.351333333333333,-0.5026666666666667,-1.289333333333333,2.7019999999999995,4.114000000000002,1008.6200000000003,3.756000000000001,38.616,-3.167999999999999,188.49999999999997,110.89466666666667,-5.038666666666668,92.07999999999998,0,0,0,0,1
25.6,-0.1271428571428572,-0.49785714285714305,0.0635714285714286,-0.7621428571428572,-1.5157142857142862,-0.2678571428571429,-0.08928571428571427,4.008571428571428,3.9428571428571426,1008.6200000000002,2.8028571428571425,38.76,-0.35999999999999993,179.12785714285718,110.95500000000003,-6.9364285714285705,92.08,0,0,0,0,1
25.650000000000002,-0.12999999999999998,-0.3216666666666666,-0.07166666666666666,0.5499999999999999,-1.2799999999999998,-0.039999999999999994,-0.011666666666666664,5.837500000000001,2.5658333333333325,1008.6200000000002,2.16,38.459999999999994,2.34,172.57833333333335,109.24666666666668,-8.093333333333335,92.08,0,0,0,0,1
25.700000000000003,-0.17750000000000002,-0.65625,-0.55,1.9937500000000001,-0.7725,0.29250000000000004,-0.085625,4.11125,-1.461875,1008.5849999999999,2.385,39.64125,-0.52875,167.50437499999998,106.29,-9.1725,92.08,0,0,0,0,1
25.75,-0.18199999999999997,-1.6580000000000006,-1.441333333333333,-0.682,-0.8980000000000001,-0.078,0.032,-1.9666666666666666,-7.935333333333333,1008.5400000000004,2.519999999999999,39.96,-3.7199999999999993,161.90866666666665,105.714,-10.395999999999999,92.07999999999998,0,0,0,0,1
25.8,-0.11125,-0.7231249999999999,-0.5974999999999999,-1.4112500000000001,-1.18875,-0.19875,0.281875,-3.5093749999999995,-9.063125,1008.565,2.5462499999999997,40.45125,-3.76875,160.45874999999998,109.2325,-9.9725,88.84,0,0,0,0,1
25.85,-0.19600000000000004,-1.2446666666666668,-0.26066666666666666,-0.41266666666666674,-0.1533333333333335,-0.02133333333333333,1.3593333333333328,5.034000000000002,0.6433333333333334,1008.59,2.615999999999999,41.196000000000005,-1.8719999999999997,156.98466666666664,111.90066666666668,-10.716666666666669,87.76,0,0,0,0,1
25.900000000000002,-0.3006666666666667,-1.4466666666666663,-0.020000000000000004,0.8006666666666665,0.7826666666666664,0.23200000000000004,-1.850666666666666,-13.73133333333333,1.1400000000000001,1008.59,2.82,42.059999999999995,-0.7799999999999998,159.584,111.17133333333332,-9.865999999999998,87.76,0,0,0,0,1
25.950000000000003,-0.44000000000000006,-0.4800000000000001,0.12000000000000002,1.6,-0.31,0.42999999999999994,-1.8336363636363637,3.9209090909090905,3.22,1008.59,3.0599999999999996,42.779999999999994,-1.0199999999999998,158.50363636363636,106.98272727272727,-10.314545454545454,87.76,0,0,0,0,1
26.0,-0.060000000000000005,-1.3224999999999998,0.10750000000000001,1.4293749999999998,-0.545625,0.23500000000000001,-1.234375,1.2999999999999998,1.8912499999999999,1008.629375,4.215,43.620000000000005,-5.220000000000001,157.78625,102.71562499999999,-10.395,87.76,0,0,0,0,1
26.05,-0.34266666666666673,-0.9300000000000002,-0.05333333333333335,1.576666666666667,-0.28666666666666657,0.38333333333333336,-0.26933333333333337,-1.2113333333333332,0.2013333333333333,1008.6800000000001,4.848000000000001,43.532000000000004,-9.356000000000002,153.108,98.69000000000001,-11.894666666666668,87.76,0,0,0,0,1
26.1,-0.22062500000000002,-0.9450000000000001,-0.04625,1.40125,0.08249999999999999,0.39874999999999994,-0.575,0.46499999999999997,-0.8806249999999999,1008.645,5.9325,42.6225,-12.701250000000002,152.74625000000003,76.235,-13.56625,87.99375,0,0,0,0,1
26.150000000000002,-0.10800000000000003,-0.8719999999999999,-0.06600000000000002,1.2166666666666666,0.19600000000000006,0.37800000000000006,0.9239999999999999,0.7539999999999999,-1.8326666666666669,1008.6100000000002,7.271999999999998,41.62799999999999,-16.343999999999998,153.83199999999997,74.40733333333333,-14.669999999999998,89.63000000000002,0,0,0,0,1
26.200000000000003,-0.084,-0.8553333333333332,-0.022000000000000006,1.2939999999999998,0.11066666666666664,0.41000000000000003,1.85,1.0273333333333332,-1.5993333333333335,1008.6100000000002,8.28,40.89999999999999,-19.779999999999994,154.76200000000003,72.82066666666668,-15.258666666666665,89.63000000000002,0,0,0,0,1
26.25,-0.18999999999999997,-1.0,-0.22000000000000003,1.5800000000000003,-0.07999999999999999,0.41,0.9254545454545456,-0.22272727272727275,-3.5036363636363643,1008.6100000000001,8.64,40.38,-22.259999999999998,155.32363636363635,71.16181818181818,-15.765454545454544,89.63,0,0,0,0,1
26.3,-0.046875,-1.0187499999999998,-0.125625,0.7137499999999999,0.49749999999999994,0.46249999999999997,1.71,-0.6693749999999999,-3.37875,1008.61,9.315,38.74875,-26.6475,156.006875,70.53999999999999,-16.215000000000003,89.63,0,0,0,0,1
26.35,-0.064,-1.2273333333333334,-0.27066666666666667,-0.17000000000000004,-0.12666666666666665,0.2633333333333334,1.922666666666667,-1.378,-3.1153333333333335,1008.6100000000002,11.232000000000001,38.120000000000005,-28.188,155.61666666666667,71.97733333333332,-15.906666666666665,89.63000000000002,0,0,0,0,1
26.400000000000002,-0.095625,-1.296875,-0.23750000000000002,-1.646875,-0.08625000000000001,-0.104375,1.270625,-2.8756250000000003,-4.135,1008.655,10.71,39.839999999999996,-28.11,154.25875000000002,78.33875,-14.58125,86.69,0,0,0,0,1
26.450000000000003,-0.324375,-1.27125,0.05562500000000001,-2.46,0.375,-0.645,1.1175,-2.690625,-0.128125,1008.7,10.335,41.93625,-24.73875,155.726875,103.610625,-12.246875000000001,85.71,0,0,0,0,1
26.5,-0.450909090909091,-1.37,0.18909090909090906,-2.4200000000000004,0.5300000000000001,-0.9800000000000001,-3.472727272727273,-3.730909090909091,3.9972727272727266,1008.7000000000003,10.041818181818183,44.13272727272727,-19.914545454545454,161.26000000000002,104.8809090909091,-9.739090909090912,85.71000000000001,0,0,0,0,1
26.55,-0.10928571428571432,-1.3907142857142858,-0.09714285714285717,-1.6099999999999999,0.09,-1.1099999999999999,-0.9364285714285715,-4.214285714285714,2.337857142857143,1008.7000000000004,8.460000000000004,46.86000000000001,-13.860000000000001,165.48857142857145,105.88428571428572,-7.388571428571431,85.71000000000001,0,0,0,0,1
26.6,-0.12,-0.915625,0.19125,-1.25125,-1.23125,-1.2675,-0.359375,-1.465625,3.430625,1008.721875,5.145,47.98125,-8.985,167.52187500000002,106.70375,-4.563124999999999,85.71,0,0,0,0,1
26.650000000000002,-0.14400000000000007,-0.7353333333333335,0.17133333333333337,-1.1633333333333333,-2.241333333333333,-1.2313333333333338,-0.9093333333333331,1.5206666666666668,4.951333333333334,1008.75,1.1799999999999993,48.48000000000001,-5.26,163.046,107.65866666666668,-3.2340000000000013,85.71000000000001,0,0,0,0,1
26.700000000000003,-0.2375,-0.525625,0.081875,-0.6187499999999999,-2.48375,-0.9475,-1.21,3.0549999999999997,4.261875,1008.655,-2.3775000000000004,47.925,-1.53,153.2525,107.148125,-3.489375,89.3175,0,0,0,0,1
26.75,-0.3253333333333333,-0.46266666666666667,-0.13133333333333336,0.34400000000000003,-1.978,-0.4860000000000001,-2.1393333333333335,5.498000000000001,2.1186666666666665,1008.5599999999997,-5.087999999999999,47.61599999999999,0.43200000000000016,141.62533333333332,104.7426666666667,-5.475333333333335,90.52,0,0,0,0,1
26.8,-0.2625,-0.834375,-0.42375,1.0150000000000001,-1.43,0.09250000000000001,-1.850625,3.76125,-1.0656249999999998,1008.56,-6.15,47.872499999999995,-0.51,131.39937500000002,102.90375,-8.5375,90.52,0,0,0,0,1
26.85,-0.09,-1.4499999999999997,-0.8800000000000001,0.12999999999999998,-1.9099999999999997,0.4600000000000001,0.683,-4.0,-6.456999999999999,1008.5599999999998,-6.6,48.06,-2.16,122.75,104.352,-10.500000000000002,90.52,0,0,0,0,1
26.900000000000002,-0.05333333333333331,-1.214,-0.7026666666666663,-0.702,-0.09000000000000001,-0.5193333333333333,1.2173333333333336,-3.4226666666666663,-5.310666666666667,1008.5639999999999,-6.744000000000001,49.019999999999996,-1.248,120.92400000000002,106.09866666666669,-9.977333333333332,90.52,0,0,0,0,1
26.950000000000003,0.011333333333333322,-1.003333333333333,-0.3926666666666667,-0.6833333333333333,-1.0766666666666669,-0.47000000000000003,1.5766666666666667,-1.1079999999999999,-1.5566666666666664,1008.5699999999999,-7.924000000000002,48.60000000000001,1.4,120.12133333333333,109.01866666666665,-8.404,90.52,0,0,0,0,1
27.0,-0.20470588235294118,-0.9170588235294117,-0.09705882352941175,-0.7629411764705881,-0.1335294117647059,-0.27588235294117647,-1.7335294117647058,-1.452941176470588,1.4817647058823529,1008.6029411764706,-8.181176470588234,47.69294117647059,3.264705882352941,118.05705882352942,110.1770588235294,-8.642941176470588,88.31058823529412,0,0,0,0,1
27.05,-0.162,-0.2373333333333333,0.37933333333333336,0.48800000000000004,0.6106666666666665,0.2613333333333333,-0.4753333333333333,9.23333333333333,5.761333333333334,1008.6399999999998,-7.911999999999998,46.10800000000001,3.8199999999999994,115.80266666666665,107.93933333333332,-9.636666666666665,87.39000000000003,0,0,0,0,1
27.1,0.3464285714285714,-1.7935714285714288,0.4842857142857144,1.7885714285714285,-0.26857142857142857,0.5314285714285715,5.273571428571427,-7.899285714285716,6.363571428571428,1008.6399999999998,-6.7928571428571445,45.43285714285714,1.7828571428571431,112.56928571428571,103.82857142857145,-10.779999999999998,87.39000000000001,0,0,0,0,1
27.150000000000002,-0.3466666666666667,-0.8441666666666667,-0.009166666666666668,1.16,-1.4399999999999997,-0.14000000000000004,-0.039999999999999945,-0.6166666666666665,1.8766666666666667,1008.6399999999999,-4.980000000000001,45.779999999999994,-1.3799999999999997,109.14666666666665,101.5,-10.565,87.39,0,0,0,0,1
27.200000000000003,-0.29625,-1.01,-0.07500000000000001,0.9325,-1.415625,0.2175,-1.288125,0.588125,-0.385625,1008.6881249999999,-4.305,45.2175,-4.53,103.571875,92.56062499999999,-11.26125,87.39,0,0,0,0,1
27.25,-0.3366666666666667,-0.8953333333333335,-0.12200000000000004,0.9753333333333333,-0.6913333333333331,0.322,-0.9480000000000001,0.2046666666666667,-1.450666666666667,1008.75,-4.379999999999999,44.86000000000001,-6.219999999999998,100.68733333333334,77.24600000000001,-12.461333333333332,87.39000000000003,0,0,0,0,1
27.3,-0.175625,-0.8375000000000001,-0.018749999999999996,0.97625,-0.33999999999999997,0.245625,-0.30687499999999995,0.9681250000000001,-1.6081249999999998,1008.69,-4.31625,44.1225,-10.094999999999999,98.86375000000001,75.59,-13.5975,87.6325,0,0,0,0,1
27.35,-0.11533333333333336,-0.8599999999999999,-0.03733333333333333,1.1366666666666665,-0.2886666666666667,0.20800000000000007,1.2439999999999998,1.4353333333333336,-0.8473333333333334,1008.6299999999997,-4.196,42.996,-12.544,98.8766666666667,74.104,-14.133999999999999,89.32999999999998,0,0,0,0,1
27.400000000000002,-0.06571428571428573,-0.9649999999999999,-0.1907142857142857,1.2728571428571427,-0.29285714285714287,0.30642857142857144,1.6028571428571428,0.09571428571428567,-3.450714285714286,1008.6299999999998,-4.14,42.120000000000005,-14.554285714285715,99.525,72.55714285714284,-14.419285714285712,89.33,0,0,0,0,1
27.450000000000003,0.255,-1.0266666666666664,0.33249999999999996,0.9900000000000001,-0.23,0.5499999999999999,4.229166666666667,-0.7708333333333334,0.17916666666666678,1008.6299999999998,-4.14,41.82,-17.34,99.96,71.74333333333333,-14.193333333333335,89.33,0,0,0,0,1
27.5,-0.426875,-1.2087499999999998,-0.45,0.38625,-0.265,-0.045,0.7587500000000003,-1.868125,-3.081875,1008.645625,-4.0424999999999995,39.870000000000005,-19.143749999999997,100.633125,72.325625,-13.170625,89.33,0,0,0,0,1
27.55,0.008666666666666663,-1.3826666666666665,-0.2706666666666668,-0.6166666666666667,0.06733333333333331,0.24399999999999994,-0.4586666666666666,-3.0700000000000003,-5.501333333333334,1008.6800000000001,-4.539999999999998,38.57999999999999,-20.6,101.24466666666667,74.14000000000003,-13.276,89.32999999999998,0,0,0,0,1
27.6,-0.12375,-1.2399999999999998,-0.03374999999999999,-1.95125,0.33625000000000005,-0.27812500000000007,2.9093750000000003,-3.966875,-1.904375,1008.7149999999999,-4.470000000000001,38.53125,-19.634999999999998,100.48,83.25375,-12.0875,84.92,0,0,0,0,1
27.650000000000002,-0.45066666666666666,-1.2533333333333336,0.12333333333333334,-2.4266666666666663,0.5619999999999998,-1.0373333333333334,-2.449333333333333,-1.9999999999999998,2.676000000000001,1008.75,-5.216,39.02,-16.335999999999995,105.98466666666664,101.11200000000001,-8.725999999999999,83.45000000000002,0,0,0,0,1
27.700000000000003,-0.5027272727272727,-1.4763636363636365,-0.11909090909090908,-2.0799999999999996,0.6899999999999998,-1.32,-3.936363636363636,-4.978181818181818,0.8336363636363638,1008.75,-6.283636363636364,39.18545454545455,-13.527272727272726,114.10363636363635,102.96545454545453,-5.884545454545454,83.45000000000002,0,0,0,0,1
27.75,-0.24933333333333332,-1.1733333333333333,-0.08600000000000001,-1.0199999999999998,-1.0399999999999996,-1.9499999999999997,-2.458,-2.616,1.2686666666666668,1008.75,-9.120000000000001,38.04,-8.400000000000002,119.80466666666668,104.07866666666669,-2.963333333333333,83.45000000000002,0,0,0,0,1
27.8,-0.22625,-0.7687499999999999,0.128125,-1.8425,-1.4775,-1.2237500000000001,-1.9937500000000001,1.1387500000000002,3.45125,1008.74125,-12.213750000000001,37.30875,-6.7124999999999995,120.104375,106.31375,-1.03375,83.45,0,0,0,0,1
27.85,-0.23733333333333334,-0.5380000000000001,0.04600000000000001,-1.5420000000000003,-2.178,-0.6873333333333332,-1.928,3.143333333333333,4.026666666666666,1008.7299999999998,-14.059999999999999,36.660000000000004,-3.639999999999999,111.544,109.06200000000003,-2.4653333333333336,83.45000000000002,0,0,0,0,1
27.900000000000002,-0.249375,-0.4725,-0.026250000000000002,-0.27625,-1.605625,-0.42000000000000004,-1.493125,4.493125,3.1312499999999996,1008.62,-15.645,35.504999999999995,1.08,100.01124999999999,109.0425,-5.19125,90.4625,0,0,0,0,1
27.950000000000003,-0.24066666666666675,-0.5413333333333333,-0.23400000000000004,0.9113333333333332,-0.7873333333333331,-0.17400000000000007,-1.3486666666666665,4.7040000000000015,1.5759999999999996,1008.5100000000001,-16.019999999999996,34.980000000000004,2.0160000000000005,93.40466666666667,106.31333333333333,-6.961333333333332,92.79999999999998,0,0,0,0,1
28.0,-0.15437499999999998,-1.154375,-0.7981250000000001,0.9931249999999999,-0.85125,-0.075,-0.92875,2.8,-2.600625,1008.51,-16.155,34.56,0.7650000000000001,89.859375,104.0325,-8.401875,92.8,0,0,0,0,1
28.05,-0.019999999999999997,-2.09,-1.58,-0.54,-2.13,-0.35,1.1179999999999999,-10.040000000000001,-12.543,1008.51,-16.020000000000003,34.38,-2.34,87.06,105.298,-8.212,92.79999999999998,0,0,0,0,1
28.1,-0.066875,-0.7262500000000001,-0.7799999999999999,-1.2575,-0.2225,-0.595,0.648125,-1.14875,-6.834375,1008.5274999999999,-16.41375,33.536249999999995,-0.08999999999999998,89.618125,108.46125,-6.7787500000000005,92.8,0,0,0,0,1
28.150000000000002,-0.11333333333333336,-1.4026666666666665,-0.2633333333333334,-0.4213333333333334,-0.5220000000000001,-0.02133333333333335,0.3433333333333334,-1.0113333333333328,-0.21599999999999994,1008.5499999999996,-17.784000000000002,32.95199999999999,1.74,87.52866666666667,111.13066666666664,-7.245333333333335,92.79999999999998,0,0,0,0,1
28.200000000000003,-0.281875,-1.060625,0.015,0.9137500000000001,-0.40499999999999997,0.32500000000000007,-0.7093750000000001,-7.147499999999999,2.2356249999999998,1008.6174999999998,-17.46,32.036249999999995,2.2424999999999997,88.80000000000001,110.295,-7.4887500000000005,90.00999999999999,0,0,0,0,1
28.25,-0.024666666666666663,-0.9873333333333335,0.22333333333333322,1.44,-0.2846666666666667,0.27866666666666673,-0.8293333333333341,4.353333333333335,3.909333333333333,1008.67,-17.447999999999993,32.32,-0.7920000000000001,89.67533333333334,102.45,-7.674666666666665,89.07999999999998,0,0,0,0,1
28.3,-0.181875,-1.0825,-0.035625000000000004,1.488125,-0.395,0.25875000000000004,0.49187499999999995,-2.2175000000000002,0.41437499999999994,1008.67,-17.4975,32.227500000000006,-4.987500000000001,89.44812499999999,98.609375,-7.859375,89.08,0,0,0,0,1
28.35,-0.27,-0.82,0.05,1.77,-0.45,0.5199999999999999,-1.144,1.6759999999999997,0.17800000000000002,1008.6699999999998,-17.16,31.139999999999997,-7.5,88.572,83.81199999999998,-9.506,89.08000000000001,0,0,0,0,1
28.400000000000002,-0.160625,-0.99625,0.0012500000000000011,1.32375,0.5125,0.33625000000000005,-0.13875,0.6543749999999999,-0.615,1008.71375,-15.45375,31.38375,-11.594999999999999,90.895,78.39500000000001,-10.730625,89.08,0,0,0,0,1
28.450000000000003,-0.04466666666666667,-0.9186666666666666,-0.012666666666666661,1.164666666666666,0.6719999999999999,0.3979999999999999,1.016,0.5146666666666667,-1.5206666666666668,1008.7700000000002,-14.180000000000005,30.720000000000006,-14.300000000000002,93.27400000000002,76.14466666666665,-11.94,89.07999999999998,0,0,0,0,1
28.5,-0.07,-0.9149999999999999,0.015,1.47375,0.43000000000000005,0.47375,1.6199999999999999,0.44062500000000004,-1.368125,1008.6700000000001,-13.079999999999998,29.74125,-17.44875,95.2775,73.9675,-12.78625,87.3025,0,0,0,0,1
28.55,-0.08866666666666667,-0.9319999999999998,-0.07866666666666666,1.4080000000000004,0.3226666666666667,0.5426666666666667,1.5206666666666666,0.09266666666666667,-2.3786666666666663,1008.5699999999999,-11.879999999999999,28.128000000000004,-20.855999999999998,97.08333333333334,70.796,-13.961333333333334,86.71000000000001,0,0,0,0,1
28.6,0.011874999999999997,-1.04875,-0.10375,0.8775,0.2975,0.5475,1.260625,0.69625,-3.649375,1008.57,-10.379999999999999,26.921249999999997,-23.265,97.64500000000001,69.84,-15.190624999999999,86.71,0,0,0,0,1
28.650000000000002,0.05,-1.42,-0.29,0.0,0.11000000000000001,0.45,2.94,-4.296,-4.656,1008.57,-8.400000000000002,26.22,-25.079999999999995,98.93199999999999,71.24000000000001,-14.931999999999999,86.71000000000001,0,0,0,0,1
28.700000000000003,-0.065625,-1.3318750000000001,-0.2225,-0.86625,0.49500000000000005,0.30999999999999994,2.198125,-3.943125,-3.8181249999999998,1008.600625,-7.1625,25.32,-25.417500000000004,100.01875,73.29374999999999,-14.524999999999999,86.71,0,0,0,0,1
28.75,-0.10400000000000001,-1.3153333333333328,0.017333333333333343,-2.15,0.21000000000000002,-0.3566666666666667,2.057333333333334,-3.636666666666666,-0.7626666666666663,1008.6399999999998,-6.455999999999999,26.555999999999997,-24.672000000000008,100.5033333333333,86.61999999999998,-12.572000000000003,86.71000000000001,0,0,0,0,1
28.8,-0.419375,-1.425,0.11375000000000002,-2.5112499999999995,0.35875,-1.005,-1.803125,-3.4699999999999998,2.614375,1008.7,-6.5025,28.8375,-21.5775,105.683125,101.8375,-9.415,87.02499999999999,0,0,0,0,1
28.85,-0.2493333333333333,-1.3986666666666663,0.082,-2.095333333333333,0.06466666666666664,-1.3726666666666667,-2.4833333333333334,-4.8919999999999995,3.002666666666666,1008.7600000000001,-7.3800000000000034,31.295999999999996,-17.855999999999998,115.82666666666665,103.77933333333331,-5.634666666666667,87.13000000000002,0,0,0,0,1
28.900000000000002,-0.16125,-1.04,0.06937499999999999,-1.754375,-0.936875,-1.48875,-1.2331249999999998,-2.59125,2.583125,1008.76,-9.15,32.88,-14.415,120.44625,105.75,-2.435625,87.13,0,0,0,0,1
28.950000000000003,-0.16999999999999998,-0.63,0.21000000000000002,-1.72,-1.9200000000000004,-1.31,-1.379,2.739,4.906000000000001,1008.76,-11.22,33.42,-10.680000000000001,117.50399999999999,108.08399999999999,-1.548,87.13,0,0,0,0,1
29.0,-0.16000000000000003,-0.5687500000000001,0.11875,-1.598125,-2.375,-0.7575000000000001,-1.2275,3.4156250000000004,4.805625,1008.703125,-14.0325,33.926249999999996,-6.23625,110.9075,109.90125,-2.4775,87.13,0,0,0,0,1
29.05,-0.25800000000000006,-0.3813333333333333,0.02133333333333333,-0.3566666666666667,-1.9800000000000002,-0.43000000000000005,-1.408,4.836666666666665,3.6959999999999997,1008.6299999999997,-15.759999999999996,34.17999999999999,-1.4520000000000004,99.75600000000001,109.40533333333333,-4.892666666666666,87.13000000000002,0,0,0,0,1
29.1,-0.3275,-0.45125,-0.208125,1.3375000000000001,-0.82375,0.0012500000000000011,-2.056875,5.897499999999999,1.41125,1008.5899999999999,-16.01625,33.88875,0.3825,93.2875,106.39750000000001,-6.39625,91.465,0,0,0,0,1
29.150000000000002,-0.252,-1.1253333333333333,-0.6586666666666667,0.8466666666666662,-0.9053333333333334,0.018000000000000023,-1.5013333333333336,1.2673333333333336,-2.3093333333333335,1008.5499999999996,-15.203999999999995,34.623999999999995,-1.188,88.468,103.60266666666668,-8.760666666666669,92.91000000000001,0,0,0,0,1
29.200000000000003,-0.018749999999999996,-1.704375,-1.379375,-0.79125,-1.22625,-0.4275,0.5956250000000001,-9.085625,-12.854375000000001,1008.55,-15.1725,35.5425,-2.1825,88.161875,105.50125,-8.0875,92.91,0,0,0,0,1
29.25,0.29999999999999993,-0.5199999999999999,-0.67,-1.52,-0.36,-0.9499999999999998,3.593,3.098,-4.247999999999999,1008.5499999999998,-15.960000000000003,35.58,-1.32,91.418,109.006,-5.882000000000001,92.91,0,0,0,0,1
29.3,-0.13624999999999998,-1.4787499999999998,-0.149375,0.83375,0.08625,-0.53875,0.42625,-3.291875,0.5643750000000001,1008.5718750000001,-16.634999999999998,34.73625,2.4487500000000004,92.36125000000001,109.55687499999999,-4.69875,92.91,0,0,0,0,1
29.35,-0.5493333333333333,-0.9133333333333336,0.03200000000000001,1.2066666666666668,-0.048,-0.17200000000000004,-4.06,-3.9773333333333327,3.0813333333333333,1008.6000000000001,-17.447999999999993,34.728,2.4599999999999995,95.06666666666666,108.46266666666666,-3.8406666666666656,92.91000000000001,0,0,0,0,1
29.400000000000002,-0.206875,-0.715625,0.18875,2.0637499999999998,1.03,-0.06625,-3.9675000000000002,7.956874999999999,3.2643750000000002,1008.706875,-17.51625,34.94625,0.79125,94.70500000000001,101.37875,-4.84,90.47999999999999,0,0,0,0,1
