,Unnamed: 0,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,label_baseline,label_jump,label_run,label_stand,label_walk,Gain_outlier
763,38.15,-0.31999999999999995,-1.3286666666666669,-0.03333333333333335,-1.94,1.2593333333333327,-0.9573333333333334,-3.7960000000000003,-4.599333333333333,1.8513333333333333,1008.7700000000003,4.776,30.047999999999995,-15.784000000000002,176.00999999999996,105.15733333333333,-0.6279999999999998,89.59999999999998,0,0,0,0,1,"Gain    False
Name: 763, dtype: bool"
764,38.2,-0.15769230769230771,-0.8584615384615386,0.12769230769230766,-1.9769230769230768,0.006923076923076947,-0.9707692307692308,-1.418461538461538,0.07461538461538463,3.884615384615384,1008.7700000000003,4.753846153846154,31.26461538461538,-13.416923076923077,177.14615384615382,108.64,0.24615384615384614,89.6,0,0,0,0,1,"Gain    False
Name: 764, dtype: bool"
765,38.25,-0.18,-0.4699999999999999,0.14000000000000007,-2.62,-1.66,-0.3700000000000001,-1.5453846153846154,3.2530769230769234,5.346153846153845,1008.7700000000003,3.4799999999999986,32.76,-9.539999999999996,169.6330769230769,111.97769230769232,-1.5984615384615386,89.6,0,0,0,0,1,"Gain    False
Name: 765, dtype: bool"
766,38.3,-0.12000000000000005,-0.4371428571428571,0.13642857142857148,-1.2828571428571431,-1.702857142857143,-0.3528571428571428,-0.7335714285714285,4.6085714285714285,5.127142857142856,1008.7057142857144,2.6442857142857137,34.04142857142857,-5.751428571428571,161.32428571428576,113.34714285714287,-3.917142857142857,89.6,0,0,0,0,1,"Gain    False
Name: 766, dtype: bool"
767,38.35,-0.057368421052631575,-0.3,-0.11789473684210527,0.3289473684210526,-1.3747368421052628,-0.3910526315789474,-0.0021052631578947385,5.7894736842105265,3.406842105263158,1008.59,1.8599999999999997,34.367368421052625,-4.209473684210527,154.55684210526314,112.09210526315788,-5.114210526315789,89.59999999999998,0,0,0,0,1,"Gain    False
Name: 767, dtype: bool"
768,38.40000000000001,-0.06499999999999999,-0.9892857142857144,-0.8807142857142856,1.4485714285714286,-0.29142857142857137,-0.3028571428571428,0.2621428571428571,4.037857142857144,-1.794285714285714,1008.5614285714287,1.0157142857142851,34.57714285714286,-4.868571428571427,153.54714285714286,107.67071428571428,-4.648571428571429,89.22285714285715,0,0,0,0,1,"Gain    False
Name: 768, dtype: bool"
769,38.45,-0.172,-1.4899999999999998,-1.232666666666667,-0.1613333333333336,0.12199999999999997,-0.2973333333333333,-0.3406666666666666,-5.831333333333334,-9.520000000000003,1008.5400000000003,0.9000000000000001,34.88399999999999,-6.888000000000003,155.72733333333332,108.27333333333334,-4.0139999999999985,86.96000000000002,0,0,0,0,1,"Gain    False
Name: 769, dtype: bool"
770,38.5,-0.3023076923076923,-0.6592307692307693,-0.5823076923076924,-2.0546153846153845,0.08615384615384616,-0.27,-2.3346153846153848,-0.10615384615384614,-3.0246153846153843,1008.5400000000003,0.7892307692307694,35.515384615384605,-7.6523076923076925,153.39153846153843,114.14076923076921,-4.72,86.96000000000002,0,0,0,0,1,"Gain    False
Name: 770, dtype: bool"
771,38.55,-0.10000000000000002,-0.59,-0.2400000000000001,-0.07000000000000002,-0.92,0.5700000000000001,-0.543076923076923,2.9630769230769234,0.9392307692307692,1008.5400000000003,-0.18,36.3,-3.96,148.91538461538462,115.88,-6.9700000000000015,86.96000000000002,0,0,0,0,1,"Gain    False
Name: 771, dtype: bool"
772,38.6,0.15888888888888889,-1.1461111111111109,0.5494444444444445,0.09000000000000001,0.4044444444444444,-0.043333333333333335,2.255,1.0811111111111114,6.645555555555553,1008.565,0.5700000000000001,37.25,-3.61,151.79166666666666,113.69333333333331,-6.642777777777778,86.96,0,0,0,0,1,"Gain    False
Name: 772, dtype: bool"
