,Unnamed: 0,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,label_baseline,label_jump,label_run,label_stand,label_walk,Gain_mixture
0,0.0,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00133333333333,-0.000666666666667,0.157333333333,1008.60266667,0.876,-17.872,-27.372,183.23,0.44,-0.62,46.36,1,0,0,0,0,1.66947458921e-18
1,0.05,-0.01,-0.01,1.018,0.0,0.0,0.0,-0.00266666666667,0.00733333333333,0.152,1008.6,0.58,-17.6,-27.58,183.23,0.44,-0.62,46.36,1,0,0,0,0,1.66947458921e-18
2,0.1,-0.01,-0.01,1.018,0.0,0.0,0.0,0.000666666666667,0.00333333333333,0.148666666667,1008.6,0.728,-17.52,-28.028,183.23,0.44,-0.62,46.36,1,0,0,0,0,1.66947458921e-18
3,0.15,-0.01,-0.01,1.02,0.0,0.0,0.0,0.005,0.00857142857143,0.162142857143,1008.6,1.26857142857,-17.5714285714,-28.1742857143,183.23,0.44,-0.62,46.36,1,0,0,0,0,1.66947458921e-18
4,0.2,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00142857142857,-0.00142857142857,0.158571428571,1008.6,1.74,-17.7,-27.66,183.23,0.44,-0.62,46.36,1,0,0,0,0,1.66947458921e-18
5,0.25,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00705882352941,0.00176470588235,0.161764705882,1008.6,1.23176470588,-17.3611764706,-28.1117647059,183.23,0.44,-0.62,48.7623529412,1,0,0,0,0,1.52230387717e-16
6,0.3,-0.01,-0.008125,1.02,0.0,0.0,0.0,0.0125,0.001875,0.1575,1008.6,1.02,-18.0,-28.86,183.23,0.44,-0.62,66.78,1,0,0,0,0,1.07627355837e-06
7,0.35,-0.01,-0.00666666666667,1.02,0.0,0.0,0.0,0.0,0.0158333333333,0.164166666667,1008.6,1.12,-17.95,-28.31,183.23,0.44,-0.62,66.78,1,0,0,0,0,1.07627355837e-06
8,0.4,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00466666666667,0.00333333333333,0.154666666667,1008.6,1.164,-17.82,-28.008,183.23,0.44,-0.62,66.78,1,0,0,0,0,1.07627355837e-06
9,0.45,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00384615384615,0.00384615384615,0.160769230769,1008.6,1.28307692308,-17.5430769231,-27.7476923077,183.23,0.44,-0.62,66.78,1,0,0,0,0,1.07627355837e-06
10,0.5,-0.01,-0.01,1.02,0.0,0.0,0.0,0.0,0.0,0.162105263158,1008.6,1.29473684211,-17.3842105263,-27.8526315789,183.23,0.44,-0.62,66.78,1,0,0,0,0,1.07627355837e-06
11,0.55,-0.01,-0.01,1.02,0.0,0.0,0.0,0.0138461538462,-0.00384615384615,0.164615384615,1008.6,0.3,-18.0,-27.9,183.23,0.44,-0.62,68.1738461538,1,0,0,0,0,2.82081774617e-06
12,0.6,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00384615384615,-0.00230769230769,0.16,1008.60923077,0.3,-18.6,-27.3,183.23,0.44,-0.62,75.84,1,0,0,0,0,0.000133910926922
13,0.65,-0.01,-0.01,1.02,0.0,0.0,0.0,0.016,-0.00133333333333,0.15,1008.61,0.58,-18.24,-27.82,183.23,0.44,-0.62,75.84,1,0,0,0,0,0.000133910926922
14,0.7,-0.01,-0.01,1.01666666667,0.0,0.0,0.0,-0.00533333333333,0.00733333333333,0.149333333333,1008.60133333,1.112,-17.556,-27.744,183.23,0.44,-0.62,75.84,1,0,0,0,0,0.000133910926922
15,0.75,-0.01,-0.01,1.01588235294,0.0,0.0,0.0,0.00176470588235,0.00529411764706,0.149411764706,1008.6,1.28823529412,-17.5976470588,-27.5082352941,183.23,0.44,-0.62,75.84,1,0,0,0,0,0.000133910926922
16,0.8,-0.01,-0.01,1.01461538462,0.0,0.0,0.0,0.00230769230769,0.0107692307692,0.139230769231,1008.59,1.00153846154,-18.4707692308,-27.7569230769,183.23,0.44,-0.62,75.84,1,0,0,0,0,0.000133910926922
17,0.85,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00416666666667,0.00416666666667,0.156666666667,1008.59,1.56,-18.42,-27.96,183.23,0.44,-0.62,75.84,1,0,0,0,0,0.000133910926922
18,0.9,-0.01,-0.01,1.018125,0.0,0.0,0.0,0.000625,0.006875,0.1525,1008.605,1.8525,-18.03,-28.155,183.23,0.44,-0.62,75.40875,1,0,0,0,0,0.000112873012235
19,0.95,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00533333333333,-0.00266666666667,0.158,1008.61,1.56,-17.86,-27.84,183.23,0.44,-0.62,75.38,1,0,0,0,0,0.000111578577218
20,1.0,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00388888888889,0.00833333333333,0.155555555556,1008.61,0.913333333333,-17.8866666667,-27.8933333333,183.23,0.44,-0.62,75.38,1,0,0,0,0,0.000111578577218
21,1.05,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00111111111111,-0.00111111111111,0.148888888889,1008.61,0.566666666667,-17.98,-28.0533333333,183.23,0.44,-0.62,75.38,1,0,0,0,0,0.000111578577218
22,1.1,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00277777777778,0.00388888888889,0.160555555556,1008.61666667,0.76,-18.1066666667,-27.9933333333,183.23,0.44,-0.62,75.38,1,0,0,0,0,0.000111578577218
23,1.15,-0.01,-0.01,1.02,0.0,0.0,0.0,0.002,0.00533333333333,0.156,1008.62,1.56,-18.0,-28.26,183.23,0.44,-0.62,75.38,1,0,0,0,0,0.000111578577218
24,1.2,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00166666666667,-0.00416666666667,0.1625,1008.61083333,1.5,-18.0,-27.3,183.23,0.44,-0.62,73.78,1,0,0,0,0,5.70010701184e-05
25,1.25,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.01,0.0116666666667,0.153333333333,1008.61,0.98,-18.2,-27.54,183.23,0.44,-0.62,73.78,1,0,0,0,0,5.70010701184e-05
26,1.3,-0.01,-0.01,1.02,0.0,0.0,0.0,0.0138461538462,0.00230769230769,0.154615384615,1008.61,1.23692307692,-18.4292307692,-28.0476923077,183.23,0.44,-0.62,73.78,1,0,0,0,0,5.70010701184e-05
27,1.35,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00529411764706,0.00294117647059,0.158235294118,1008.61,1.48235294118,-18.1694117647,-28.2811764706,183.23,0.44,-0.62,73.78,1,0,0,0,0,5.70010701184e-05
28,1.4,-0.01,-0.01,1.02,0.0,0.0,0.0,0.0075,-0.00416666666667,0.154166666667,1008.62,1.22,-17.635,-28.11,183.23,0.44,-0.62,73.78,1,0,0,0,0,5.70010701184e-05
29,1.45,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00357142857143,0.00357142857143,0.165,1008.62,1.44,-17.58,-27.78,183.23,0.44,-0.62,73.78,1,0,0,0,0,5.70010701184e-05
30,1.5,-0.01,-0.01,1.01833333333,0.0,0.0,0.0,0.00944444444444,-0.00611111111111,0.161111111111,1008.62,1.6,-17.9,-27.7266666667,183.23,0.44,-0.62,75.5222222222,1,0,0,0,0,0.000118109855302
31,1.55,-0.01,-0.01,1.02,0.0,0.0,0.0,0.0,0.00454545454545,0.17,1008.62,1.12909090909,-17.7927272727,-27.0327272727,183.23,0.44,-0.62,75.74,1,0,0,0,0,0.000128752396412
32,1.6,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00578947368421,-0.00368421052632,0.157368421053,1008.62,1.24105263158,-17.8863157895,-27.2273684211,183.23,0.44,-0.62,75.74,1,0,0,0,0,0.000128752396412
33,1.65,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00785714285714,0.00357142857143,0.147142857143,1008.62,1.08,-18.09,-27.66,183.23,0.44,-0.62,75.74,1,0,0,0,0,0.000128752396412
34,1.7,-0.01,-0.01,1.015,0.0,0.0,0.0,0.005,0.01,0.137,1008.62,0.72,-18.18,-27.78,183.23,0.44,-0.62,75.74,1,0,0,0,0,0.000128752396412
35,1.75,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00235294117647,0.00294117647059,0.157647058824,1008.62,0.776470588235,-18.3494117647,-27.6105882353,183.23,0.44,-0.62,75.74,1,0,0,0,0,0.000128752396412
36,1.8,-0.01,-0.01,1.02,0.0,0.0,0.0,0.01,0.00538461538462,0.149230769231,1008.62,0.890769230769,-17.2523076923,-27.8215384615,183.23,0.44,-0.62,76.7,1,0,0,0,0,0.000186148699534
37,1.85,-0.01,-0.01,1.01705882353,0.0,0.0,0.0,0.00235294117647,0.00882352941176,0.152352941176,1008.62,0.9,-17.6894117647,-27.8047058824,183.23,0.44,-0.62,76.78,1,0,0,0,0,0.00019179387732
38,1.9,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.0075,0.00375,0.15,1008.62,1.06875,-17.75625,-27.88125,183.23,0.44,-0.62,76.78,1,0,0,0,0,0.00019179387732
39,1.95,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00375,0.0,0.1575,1008.62,1.2,-17.52,-27.96,183.23,0.44,-0.62,76.78,1,0,0,0,0,0.00019179387732
40,2.0,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00166666666667,0.00388888888889,0.165555555556,1008.62,0.293333333333,-17.9733333333,-27.8466666667,183.23,0.44,-0.62,76.78,1,0,0,0,0,0.00019179387732
41,2.05,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.000833333333333,0.00416666666667,0.154166666667,1008.62,1.32,-18.0,-28.14,183.23,0.44,-0.62,76.78,1,0,0,0,0,0.00019179387732
42,2.1,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.01,0.00588235294118,0.16,1008.61352941,1.44705882353,-18.0423529412,-27.0388235294,183.23,0.44,-0.62,77.4647058824,1,0,0,0,0,0.000246357672946
43,2.15,-0.01,-0.01,1.01882352941,0.0,0.0,0.0,0.00647058823529,0.00411764705882,0.168235294118,1008.61,1.34470588235,-18.0988235294,-27.3564705882,183.23,0.44,-0.62,77.75,1,0,0,0,0,0.000272663530295
44,2.2,-0.01,-0.01,1.01583333333,0.0,0.0,0.0,-0.02,0.0,0.136666666667,1008.61,1.635,-17.97,-28.155,183.23,0.44,-0.62,77.75,1,0,0,0,0,0.000272663530295
45,2.25,-0.01,-0.01,1.01666666667,0.0,0.0,0.0,-0.00333333333333,-0.00888888888889,0.144444444444,1008.61,1.74,-17.72,-28.36,183.23,0.44,-0.62,77.75,1,0,0,0,0,0.000272663530295
46,2.3,-0.01,-0.01,1.01818181818,0.0,0.0,0.0,-0.00727272727273,-0.00727272727273,0.147272727273,1008.60090909,0.9,-17.64,-27.72,183.23,0.44,-0.62,77.75,1,0,0,0,0,0.000272663530295
47,2.35,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00294117647059,-0.00588235294118,0.154705882353,1008.6,2.02941176471,-18.2047058824,-27.7764705882,183.23,0.44,-0.62,77.75,1,0,0,0,0,0.000272663530295
48,2.4,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.003125,-0.004375,0.149375,1008.6,1.425,-18.015,-27.49875,183.23,0.44,-0.62,77.215625,1,0,0,0,0,0.000225161951482
49,2.45,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00583333333333,-0.00583333333333,0.16,1008.6,0.98,-18.44,-28.08,183.23,0.44,-0.62,77.18,1,0,0,0,0,0.00022226005705
50,2.5,-0.01,-0.01,1.01529411765,0.0,0.0,0.0,-0.00529411764706,-0.00176470588235,0.148235294118,1008.59176471,1.11882352941,-18.0952941176,-28.0694117647,183.23,0.44,-0.62,77.18,1,0,0,0,0,0.00022226005705
51,2.55,-0.01,-0.01,1.01333333333,0.0,0.0,0.0,-0.0111111111111,-0.00888888888889,0.136666666667,1008.59,1.5,-17.46,-27.72,183.23,0.44,-0.62,77.18,1,0,0,0,0,0.00022226005705
52,2.6,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00722222222222,0.005,0.159444444444,1008.59,1.38,-18.06,-27.66,183.23,0.44,-0.62,77.18,1,0,0,0,0,0.00022226005705
53,2.65,-0.01,-0.01,1.0175,0.0,0.0,0.0,-0.0025,-0.00125,0.150625,1008.59,1.86,-17.76,-27.66,183.23,0.44,-0.62,76.74,1,0,0,0,0,0.000188953269745
54,2.7,-0.01,-0.01,1.01769230769,0.0,0.0,0.0,-0.0107692307692,-0.00461538461538,0.156153846154,1008.59,1.65692307692,-17.7092307692,-27.2538461538,183.23,0.44,-0.62,75.42,1,0,0,0,0,0.000113383061075
55,2.75,-0.01,-0.01,1.01941176471,0.0,0.0,0.0,-0.0141176470588,0.00705882352941,0.151176470588,1008.59,1.23176470588,-17.8164705882,-27.2188235294,183.23,0.44,-0.62,75.42,1,0,0,0,0,0.000113383061075
56,2.8,-0.01,-0.01,1.02,0.0,0.0,0.0,0.0025,-0.005,0.148333333333,1008.59,1.17,-17.955,-27.665,183.23,0.44,-0.62,75.42,1,0,0,0,0,0.000113383061075
57,2.85,-0.01,-0.01,1.01722222222,0.0,0.0,0.0,-0.005,-0.00166666666667,0.149444444444,1008.59,1.36,-17.82,-27.82,183.23,0.44,-0.62,75.42,1,0,0,0,0,0.000113383061075
58,2.9,-0.01,-0.01,1.01583333333,0.0,0.0,0.0,0.00583333333333,0.0025,0.149166666667,1008.59833333,1.32,-17.34,-26.94,183.23,0.44,-0.62,75.42,1,0,0,0,0,0.000113383061075
59,2.95,-0.01,-0.01,1.01846153846,0.0,0.0,0.0,0.0153846153846,-0.000769230769231,0.142307692308,1008.6,0.78,-17.52,-27.24,183.23,0.44,-0.62,75.4307692308,1,0,0,0,0,0.000113873182719
60,3.0,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00470588235294,0.01,0.145294117647,1008.6,1.36235294118,-17.7917647059,-27.7447058824,183.23,0.44,-0.62,75.56,1,0,0,0,0,0.000119899407671
61,3.05,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00909090909091,0.01,0.145454545455,1008.6,1.37454545455,-17.6781818182,-27.2345454545,183.23,0.44,-0.62,75.56,1,0,0,0,0,0.000119899407671
62,3.1,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.010625,0.006875,0.143125,1008.60875,1.35,-17.85,-27.18,183.23,0.44,-0.62,75.56,1,0,0,0,0,0.000119899407671
63,3.15,-0.01,-0.01,1.02,0.0,0.0,0.0,0.01,0.0,0.15,1008.61,1.44,-18.12,-27.42,183.23,0.44,-0.62,75.56,1,0,0,0,0,0.000119899407671
64,3.2,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00266666666667,-0.00733333333333,0.157333333333,1008.61,1.552,-18.12,-27.812,183.23,0.44,-0.62,75.56,1,0,0,0,0,0.000119899407671
65,3.25,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.0133333333333,-0.00333333333333,0.16,1008.61,1.508,-17.496,-28.048,183.23,0.44,-0.62,75.408,1,0,0,0,0,0.000112839079787
66,3.3,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.014,0.006,0.148,1008.61,1.5,-17.928,-28.256,183.23,0.44,-0.62,74.8,1,0,0,0,0,8.80732897209e-05
67,3.35,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.002,0.01,0.144,1008.61,1.71,-17.994,-27.858,183.23,0.44,-0.62,74.8,1,0,0,0,0,8.80732897209e-05
68,3.4,-0.01,-0.01,1.01571428571,0.0,0.0,0.0,0.00857142857143,0.00714285714286,0.148571428571,1008.61,1.43571428571,-17.9614285714,-27.5314285714,183.23,0.44,-0.62,74.8,1,0,0,0,0,8.80732897209e-05
69,3.45,-0.01,-0.01,1.01,0.0,0.0,0.0,0.0,-0.01,0.14,1008.61,0.78,-18.0,-27.3,183.23,0.44,-0.62,74.8,1,0,0,0,0,8.80732897209e-05
70,3.5,-0.01,-0.01,1.02,0.0,0.0,0.0,0.0075,-0.01,0.1475,1008.61,1.06125,-18.39375,-26.7375,183.23,0.44,-0.62,74.8,1,0,0,0,0,8.80732897209e-05
71,3.55,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00285714285714,-0.00285714285714,0.15,1008.61,0.745714285714,-18.42,-26.9785714286,183.23,0.44,-0.62,74.7207142857,1,0,0,0,0,8.52207278691e-05
72,3.6,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.005,0.0,0.155,1008.61833333,0.84,-18.42,-26.84,183.23,0.44,-0.62,74.43,1,0,0,0,0,7.54346260486e-05
73,3.65,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00846153846154,-0.00153846153846,0.163076923077,1008.62,1.26923076923,-17.9769230769,-27.4246153846,183.23,0.44,-0.62,74.43,1,0,0,0,0,7.54346260486e-05
74,3.7,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.000769230769231,-0.01,0.177692307692,1008.60461538,1.35230769231,-17.8476923077,-27.5815384615,183.23,0.44,-0.62,74.43,1,0,0,0,0,7.54346260486e-05
75,3.75,-0.01,-0.01,1.01769230769,0.0,0.0,0.0,-0.01,-0.01,0.15,1008.6,1.04769230769,-18.2538461538,-27.0,183.23,0.44,-0.62,74.43,1,0,0,0,0,7.54346260486e-05
76,3.8,-0.01,-0.01,1.01,0.0,0.0,0.0,-0.00230769230769,-0.0176923076923,0.142307692308,1008.6,1.2,-18.66,-27.0,183.23,0.44,-0.62,74.43,1,0,0,0,0,7.54346260486e-05
77,3.85,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00666666666667,2.89120579329e-19,0.14,1008.6,2.685,-18.275,-29.145,183.23,0.44,-0.62,74.43,1,0,0,0,0,7.54346260486e-05
78,3.9,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00571428571429,0.00571428571429,0.144285714286,1008.6,2.47714285714,-18.0685714286,-29.04,183.23,0.44,-0.62,74.2628571429,1,0,0,0,0,7.02613950526e-05
79,3.95,-0.01,-0.01,1.01384615385,0.0,0.0,0.0,-0.00307692307692,0.0,0.146923076923,1008.6,2.50153846154,-17.9353846154,-29.34,183.23,0.44,-0.62,74.25,1,0,0,0,0,6.98764972569e-05
80,4.0,-0.01,-0.01,1.01,0.0,0.0,0.0,-0.0114285714286,0.0,0.14,1008.59214286,2.51142857143,-18.18,-29.5071428571,183.23,0.44,-0.62,74.25,1,0,0,0,0,6.98764972569e-05
81,4.05,-0.01,-0.01,1.01,0.0,0.0,0.0,-0.0116666666667,0.00416666666667,0.135833333333,1008.59,2.185,-18.63,-28.995,183.23,0.44,-0.62,74.25,1,0,0,0,0,6.98764972569e-05
82,4.1,-0.01,-0.01,1.01733333333,0.0,0.0,0.0,0.00133333333333,-0.00533333333333,0.149333333333,1008.59666667,1.14,-17.64,-27.18,183.23,0.44,-0.62,74.25,1,0,0,0,0,6.98764972569e-05
83,4.15,-0.01,-0.01,1.01714285714,0.0,0.0,0.0,0.00214285714286,-0.0121428571429,0.146428571429,1008.6,1.86428571429,-17.9185714286,-28.0157142857,183.23,0.44,-0.62,74.25,1,0,0,0,0,6.98764972569e-05
84,4.2,-0.01,-0.01,1.015625,0.0,0.0,0.0,-0.02375,-0.00125,0.1425,1008.60625,1.245,-18.165,-27.765,183.23,0.44,-0.62,73.54125,1,0,0,0,0,5.12856639306e-05
85,4.25,-0.01,-0.01,1.01785714286,0.0,0.0,0.0,-0.000714285714286,0.00285714285714,0.143571428571,1008.61,0.93,-18.21,-27.42,183.23,0.44,-0.62,73.44,1,0,0,0,0,4.90154959154e-05
86,4.3,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00157894736842,0.00736842105263,0.15,1008.61,1.15263157895,-17.8389473684,-27.4926315789,183.23,0.44,-0.62,73.44,1,0,0,0,0,4.90154959154e-05
87,4.35,-0.01,-0.01,1.02,0.0,0.0,0.0,0.0075,-0.00875,0.15875,1008.61,1.5,-17.46,-27.84,183.23,0.44,-0.62,73.44,1,0,0,0,0,4.90154959154e-05
88,4.4,-0.01,-0.01,1.01647058824,0.0,0.0,0.0,-1.0204255741e-19,-0.00941176470588,0.145294117647,1008.60411765,0.96,-18.18,-27.54,183.23,0.44,-0.62,73.44,1,0,0,0,0,4.90154959154e-05
89,4.45,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00785714285714,0.00357142857143,0.142857142857,1008.6,1.74,-18.1242857143,-27.0385714286,183.23,0.44,-0.62,73.44,1,0,0,0,0,4.90154959154e-05
90,4.5,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.0075,-0.009375,0.148125,1008.6,1.305,-17.99625,-27.20625,183.23,0.44,-0.62,73.92125,1,0,0,0,0,6.06348520667e-05
91,4.55,-0.01,-0.01,1.01176470588,0.0,0.0,0.0,-0.00411764705882,-0.00588235294118,0.141764705882,1008.6,1.23529411765,-18.0176470588,-27.1058823529,183.23,0.44,-0.62,73.99,1,0,0,0,0,6.24747511885e-05
92,4.6,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00307692307692,-0.00307692307692,0.152307692308,1008.6,1.07076923077,-17.9769230769,-27.36,183.23,0.44,-0.62,73.99,1,0,0,0,0,6.24747511885e-05
93,4.65,-0.01,-0.01,1.01545454545,0.0,0.0,0.0,0.00181818181818,0.00545454545455,0.151818181818,1008.6,0.78,-17.88,-27.78,183.23,0.44,-0.62,73.99,1,0,0,0,0,6.24747511885e-05
94,4.7,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00411764705882,0.00235294117647,0.151176470588,1008.6,-0.06,-17.94,-27.18,183.23,0.44,-0.62,73.99,1,0,0,0,0,6.24747511885e-05
95,4.75,-0.01,-0.01,1.01705882353,0.0,0.0,0.0,-0.00705882352941,0.00176470588235,0.152941176471,1008.6,1.35176470588,-18.1094117647,-27.0105882353,183.23,0.44,-0.62,73.99,1,0,0,0,0,6.24747511885e-05
96,4.8,-0.01,-0.01,1.016875,0.0,0.0,0.0,-0.00375,-0.00375,0.146875,1008.608125,1.38375,-18.345,-27.3375,183.23,0.44,-0.62,73.93375,1,0,0,0,0,6.09658520993e-05
97,4.85,-0.01,-0.01,1.01583333333,0.0,0.0,0.0,-0.00416666666667,0.00416666666667,0.1475,1008.61,1.425,-17.73,-27.405,183.23,0.44,-0.62,73.93,1,0,0,0,0,6.08663885484e-05
98,4.9,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00466666666667,0.00466666666667,0.161333333333,1008.602,1.152,-17.832,-27.444,183.23,0.44,-0.62,73.93,1,0,0,0,0,6.08663885484e-05
99,4.95,-0.01,-0.01,1.01545454545,0.0,0.0,0.0,-0.00454545454545,0.0,0.152727272727,1008.6,0.72,-18.3,-27.48,183.23,0.44,-0.62,73.93,1,0,0,0,0,6.08663885484e-05
100,5.0,-0.01,-0.01,1.01611111111,0.0,0.0,0.0,-0.00722222222222,0.00444444444444,0.146666666667,1008.6,1.14,-17.7,-27.3,183.23,0.44,-0.62,73.93,1,0,0,0,0,6.08663885484e-05
101,5.05,-0.01,-0.01,1.01588235294,0.0,0.0,0.0,-0.000588235294118,0.00411764705882,0.147647058824,1008.6,1.30941176471,-17.7564705882,-27.3,183.23,0.44,-0.62,73.93,1,0,0,0,0,6.08663885484e-05
102,5.1,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00333333333333,0.00583333333333,0.150833333333,1008.59166667,1.26,-18.12,-27.66,183.23,0.44,-0.62,73.99,1,0,0,0,0,6.24747511885e-05
103,5.15,-0.01,-0.01,1.01666666667,0.0,0.0,0.0,0.00666666666667,0.00333333333333,0.153333333333,1008.59,1.692,-18.228,-27.372,183.23,0.44,-0.62,73.99,1,0,0,0,0,6.24747511885e-05
104,5.2,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.0142857142857,0.00428571428571,0.147142857143,1008.59,1.68,-18.1714285714,-27.3728571429,183.23,0.44,-0.62,73.99,1,0,0,0,0,6.24747511885e-05
105,5.25,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00866666666667,0.000666666666667,0.154666666667,1008.59,1.152,-18.012,-27.684,183.23,0.44,-0.62,73.99,1,0,0,0,0,6.24747511885e-05
106,5.3,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00333333333333,-0.00466666666667,0.146,1008.59,1.2,-18.3,-27.54,183.23,0.44,-0.62,73.99,1,0,0,0,0,6.24747511885e-05
107,5.35,-0.01,-0.01,1.01769230769,0.0,0.0,0.0,0.0,-0.00153846153846,0.156923076923,1008.59,1.92,-16.86,-28.32,183.23,0.44,-0.62,73.99,1,0,0,0,0,6.24747511885e-05
108,5.4,-0.01,-0.01,1.016875,0.0,0.0,0.0,-0.009375,0.001875,0.14625,1008.59,1.335,-17.535,-28.365,183.23,0.44,-0.62,73.5925,1,0,0,0,0,5.24689305287e-05
109,5.45,-0.01,-0.01,1.01928571429,0.0,0.0,0.0,-0.00714285714286,0.00142857142857,0.155,1008.59,0.968571428571,-18.3085714286,-27.7971428571,183.23,0.44,-0.62,73.46,1,0,0,0,0,4.94569222293e-05
110,5.5,-0.01,-0.01,1.01,0.0,0.0,0.0,0.00722222222222,-0.00166666666667,0.133333333333,1008.58222222,0.973333333333,-18.32,-27.12,183.23,0.44,-0.62,73.46,1,0,0,0,0,4.94569222293e-05
111,5.55,-0.01,-0.01,1.01933333333,0.0,0.0,0.0,0.00933333333333,-0.00266666666667,0.143333333333,1008.58,1.116,-17.628,-26.892,183.23,0.44,-0.62,73.46,1,0,0,0,0,4.94569222293e-05
112,5.6,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00909090909091,-0.00545454545455,0.154545454545,1008.58818182,1.08,-17.34,-27.0,183.23,0.44,-0.62,73.46,1,0,0,0,0,4.94569222293e-05
113,5.65,-0.01,-0.01,1.01285714286,0.0,0.0,0.0,0.00142857142857,0.00357142857143,0.143571428571,1008.59,0.912857142857,-17.9528571429,-27.1114285714,183.23,0.44,-0.62,73.46,1,0,0,0,0,4.94569222293e-05
114,5.7,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00875,-0.004375,0.15375,1008.59625,1.125,-17.415,-27.3,183.23,0.44,-0.62,73.76625,1,0,0,0,0,5.66576058149e-05
115,5.75,-0.01,-0.01,1.01705882353,0.0,0.0,0.0,0.000588235294118,0.00411764705882,0.151176470588,1008.6,0.772941176471,-17.4141176471,-27.3211764706,183.23,0.44,-0.62,73.81,1,0,0,0,0,5.77566936627e-05
116,5.8,-0.01,-0.01,1.02,0.0,0.0,0.0,-0.00470588235294,-0.0111764705882,0.151764705882,1008.6,0.998823529412,-18.3670588235,-27.3,183.23,0.44,-0.62,73.81,1,0,0,0,0,5.77566936627e-05
117,5.85,-0.01,-0.01,1.01285714286,0.0,0.0,0.0,-0.00285714285714,0.00714285714286,0.155714285714,1008.6,1.32,-18.96,-27.3,183.23,0.44,-0.62,73.81,1,0,0,0,0,5.77566936627e-05
118,5.9,-0.01,-0.01,1.01588235294,0.0,0.0,0.0,-0.000588235294118,0.00235294117647,0.147058823529,1008.60529412,1.14,-17.76,-28.14,183.23,0.44,-0.62,73.81,1,0,0,0,0,5.77566936627e-05
119,5.95,-0.01,-0.01,1.02,0.0,0.0,0.0,0.00285714285714,-0.01,0.159285714286,1008.61,1.64142857143,-17.4814285714,-26.97,183.23,0.44,-0.62,73.81,1,0,0,0,0,5.77566936627e-05
120,6.0,-0.01,-0.01,1.02,0.0,0.0,0.0,0.000526315789474,-0.00315789473684,0.144210526316,1008.60421053,1.39578947368,-17.7442105263,-27.4957894737,183.23,0.44,-0.62,73.9521052632,1,0,0,0,0,6.14547289973e-05
121,6.05,-0.01,-0.01,1.01714285714,0.0,0.0,0.0,0.00642857142857,7.43452918276e-19,0.143571428571,1008.6,1.17857142857,-18.0557142857,-27.0471428571,183.23,0.44,-0.62,73.99,1,0,0,0,0,6.24747511885e-05
