,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,label_baseline,label_jump,label_run,label_stand,label_walk,cluster
<<<<<<< Updated upstream
1970-01-01 00:00:00.000000048,-0.172876712329,-0.852602739726,-0.063698630137,-1.19863013699,0.0620547945205,-0.141506849315,-1.06123287671,0.204657534247,2.57780821918,1008.6869863,21.3526027397,35.0219178082,5.6498630137,242.654109589,108.889589041,-5.44,88.0753424658,0,0,0,0,1,0
1970-01-01 00:00:00.000000048,-0.102222222222,-0.9225,-0.553194444444,0.224444444444,-0.373611111111,-0.0708333333333,0.105972222222,0.477916666667,-2.34361111111,1008.59708333,21.9133333333,34.5975,4.8125,235.124305556,107.658194444,-7.03,85.9245833333,0,0,0,0,1,3
1970-01-01 00:00:00.000000048,-0.15038961039,-1.09441558442,-0.104675324675,0.976753246753,0.289350649351,0.0664935064935,-0.364025974026,-0.672597402597,0.932467532468,1008.64,21.998961039,34.1119480519,-0.373246753247,230.640909091,106.224155844,-8.16532467532,84.0645454545,0,0,0,0,1,0
1970-01-01 00:00:00.000000048,-0.0742465753425,-0.980684931507,-0.00315068493151,0.558767123288,0.539178082192,-0.13698630137,0.319315068493,-0.0834246575342,0.142465753425,1008.64684932,22.2739726027,32.7969863014,-6.51287671233,242.777260274,89.9409589041,-5.15712328767,83.7683561644,0,0,0,0,1,0
1970-01-01 00:00:00.000000049,-0.0265277777778,-0.988333333333,-0.0375,0.446527777778,0.544305555556,0.106805555556,0.634583333333,0.0933333333333,-1.03375,1008.6125,23.1833333333,31.1441666667,-7.47416666667,252.210138889,83.7495833333,-4.78361111111,84.11,0,0,0,0,1,0
1970-01-01 00:00:00.000000049,-0.0793150684932,-1.11890410959,-0.0106849315068,-0.825890410959,0.576164383562,0.0480821917808,0.291643835616,-1.33520547945,-0.323287671233,1008.6460274,25.8493150685,28.5821917808,-5.64575342466,256.846986301,89.275890411,-5.63191780822,80.6973972603,0,0,0,0,1,0
1970-01-01 00:00:00.000000049,-0.157534246575,-0.950684931507,-0.0569863013699,-0.837534246575,-0.472739726027,-0.178767123288,-0.502328767123,0.0249315068493,2.00123287671,1008.67164384,25.38,28.9249315068,4.27726027397,253.166712329,104.514931507,-5.76178082192,89.6528767123,0,0,0,0,1,0
1970-01-01 00:00:00.000000049,-0.09375,-0.937222222222,-0.327222222222,0.0313888888889,-0.790138888889,-0.11875,0.03125,0.435833333333,-0.975,1008.60305556,24.4475,30.3325,0.765833333333,241.126388889,103.85875,-6.33416666667,89.5833333333,0,0,0,0,1,3
1970-01-01 00:00:00.000000050,-0.133918918919,-1.01216216216,-0.278513513514,0.303243243243,-0.824864864865,-0.420810810811,-0.386621621622,-0.114324324324,-0.673783783784,1008.61459459,21.3372972973,32.0497297297,-6.01864864865,230.667837838,103.117837838,-4.22932432432,86.062027027,0,0,0,0,1,3
1970-01-01 00:00:00.000000050,-0.0702631578947,-0.925657894737,0.0171052631579,0.367631578947,-0.532368421053,0.0976315789474,0.0230263157895,0.359736842105,0.914210526316,1008.65407895,18.5131578947,31.3089473684,-15.7444736842,218.774736842,97.5727631579,-4.99039473684,83.5769736842,0,0,0,0,1,0
1970-01-01 00:00:00.000000050,-0.0402739726027,-1.00835616438,-0.0547945205479,0.12301369863,-0.600136986301,0.0679452054795,0.579726027397,-0.208630136986,-0.335616438356,1008.66232877,15.6936986301,30.2967123288,-19.0660273973,208.225205479,95.0368493151,-5.76246575342,84.5,0,0,0,0,1,0
1970-01-01 00:00:00.000000050,-0.0765277777778,-1.02222222222,-0.0166666666667,0.202777777778,-0.477361111111,0.217361111111,0.463472222222,-0.254722222222,-0.566527777778,1008.67,12.9016666667,28.4741666667,-23.1166666667,196.520555556,82.5781944444,-7.09013888889,84.07,0,0,0,0,1,0
1970-01-01 00:00:00.000000051,-0.198904109589,-1.04534246575,-0.0616438356164,-0.670273972603,-0.0172602739726,0.108904109589,-0.300410958904,-0.684383561644,-0.544794520548,1008.68863014,12.6410958904,27.7742465753,-24.038630137,188.173424658,88.5745205479,-9.00589041096,80.7124657534,0,0,0,0,1,0
