timestamp,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,label_baseline,label_jump,label_run,label_stand,label_walk
2019-06-05 12:06:03.250,-0.010000000000000002,-0.010000000000000002,1.0176190476190474,0.0,0.0,0.0,-0.004920634920634922,0.00238095238095238,0.14920634920634926,1008.61,1.4180952380952379,-17.853333333333328,-27.845714285714283,183.22999999999996,0.44000000000000017,-0.6199999999999997,74.94476190476193,1,0,0,0,0
2019-06-05 12:06:03.500,-0.01,-0.01,1.0199999999999996,0.0,0.0,0.0,-0.00029411764705882356,-0.005147058823529413,0.1580882352941176,1008.6123529411767,1.0526470588235293,-18.219705882352947,-27.097941176470588,183.23,0.4400000000000001,-0.6199999999999999,74.57691176470591,1,0,0,0,0
2019-06-05 12:06:03.750,-0.01,-0.01,1.016307692307692,0.0,0.0,0.0,-0.0006153846153846153,-0.0043076923076923075,0.14476923076923076,1008.6000000000003,1.9790769230769232,-18.235384615384614,-28.303384615384623,183.23,0.44,-0.62,74.358,1,0,0,0,0
2019-06-05 12:06:04.000,-0.01,-0.01,1.0142253521126758,0.0,0.0,0.0,-0.008873239436619721,-0.003098591549295775,0.14309859154929586,1008.5974647887326,1.7535211267605633,-18.08704225352113,-28.24225352112677,183.23,0.4400000000000001,-0.6199999999999998,74.0902816901408,1,0,0,0,0
2019-06-05 12:06:04.250,-0.01,-0.01,1.0187499999999998,0.0,0.0,0.0,-0.00041666666666666653,-1.9274705288631191e-19,0.14722222222222225,1008.6066666666667,1.2166666666666668,-18.005000000000006,-27.44,183.23,0.44,-0.62,73.44,1,0,0,0,0
2019-06-05 12:06:04.500,-0.01,-0.01,1.0174324324324322,0.0,0.0,0.0,-0.0027027027027027024,-0.0025675675675675674,0.14864864864864866,1008.6000000000003,0.8562162162162162,-17.96756756756757,-27.28945945945947,183.23,0.44,-0.6199999999999999,73.97513513513513,1,0,0,0,0
2019-06-05 12:06:04.750,-0.01,-0.01,1.0171830985915495,0.0,0.0,0.0,-0.00295774647887324,0.0012676056338028169,0.15239436619718316,1008.6039436619724,1.2312676056338026,-18.06929577464788,-27.315211267605637,183.23,0.4400000000000001,-0.6199999999999998,73.94521126760569,1,0,0,0,0
2019-06-05 12:06:05.000,-0.01,-0.01,1.0174999999999996,0.0,0.0,0.0,-0.002631578947368421,0.004342105263157895,0.14894736842105266,1008.5948684210524,1.4052631578947372,-17.970000000000006,-27.384473684210526,183.23,0.4399999999999999,-0.6199999999999999,73.96236842105263,1,0,0,0,0
2019-06-05 12:06:05.250,-0.01,-0.01,1.0187671232876712,0.0,0.0,0.0,-0.00589041095890411,-0.00041095890410958896,0.15150684931506847,1008.59,1.3035616438356166,-17.818356164383562,-27.938630136986298,183.23,0.44,-0.62,73.80123287671233,1,0,0,0,0
2019-06-05 12:06:05.500,-0.01,-0.01,1.0160810810810808,0.0,0.0,0.0,0.0006756756756756755,-0.002027027027027027,0.14486486486486488,1008.5871621621624,1.0394594594594595,-17.76891891891892,-27.093243243243247,183.23,0.44,-0.6199999999999999,73.52621621621623,1,0,0,0,0
2019-06-05 12:06:05.750,-0.01,-0.01,1.0176388888888883,0.0,0.0,0.0,-0.0008333333333333332,-0.002361111111111111,0.15236111111111109,1008.6031944444444,1.135,-17.884166666666673,-27.439166666666665,183.23,0.44,-0.62,73.81,1,0,0,0,0
2019-06-05 12:06:06.000,-0.01,-0.01,1.017972972972973,0.0,0.0,0.0,0.00554054054054054,0.0035135135135135136,0.14216216216216218,1008.6054054054056,1.3370270270270272,-17.859729729729732,-27.111081081081082,183.23,0.44,-0.6199999999999999,73.98027027027025,1,0,0,0,0
2019-06-05 12:06:06.250,-0.01,-0.01,1.0156944444444445,0.0,0.0,0.0,-0.0005555555555555553,0.0030555555555555557,0.14250000000000002,1008.604027777778,1.22,-17.94,-27.355833333333337,183.23,0.44,-0.62,75.05499999999998,1,0,0,0,0
2019-06-05 12:06:06.500,-0.01,-0.01,1.0168421052631575,0.0,0.0,0.0,0.000394736842105263,0.005394736842105264,0.14750000000000002,1008.6000000000003,1.3807894736842106,-17.93684210526316,-27.22263157894737,183.23,0.4399999999999999,-0.6199999999999999,75.57026315789473,1,0,0,0,0
2019-06-05 12:06:06.750,-0.01,-0.01,1.0171232876712326,0.0,0.0,0.0,-0.001780821917808219,-0.002328767123287671,0.143013698630137,1008.5957534246578,1.1852054794520548,-17.824931506849317,-27.18575342465753,183.23,0.44,-0.62,76.07726027397261,1,0,0,0,0
2019-06-05 12:06:07.000,-0.01,-0.01,1.0154794520547945,0.0,0.0,0.0,0.007260273972602741,0.0019178082191780824,0.14383561643835618,1008.6000000000003,1.3117808219178082,-17.961369863013694,-27.82684931506849,183.23,0.44,-0.62,76.38794520547945,1,0,0,0,0
2019-06-05 12:06:07.250,-0.01,-0.01,1.0179166666666666,0.0,0.0,0.0,0.002361111111111111,0.0013888888888888892,0.1490277777777778,1008.6,1.405,-17.869999999999994,-27.18583333333333,183.23,0.44,-0.62,74.7,1,0,0,0,0
2019-06-05 12:06:07.500,-0.01,-0.01,1.0167605633802819,0.0,0.0,0.0,0.0015492957746478873,0.00563380281690141,0.142394366197183,1008.6000000000008,1.333521126760563,-17.732957746478867,-27.487605633802826,183.23,0.4400000000000001,-0.6199999999999998,76.88929577464795,1,0,0,0,0
2019-06-05 12:06:07.750,-0.01,-0.01,1.0177142857142851,0.0,0.0,0.0,-0.007857142857142858,0.010857142857142857,0.13628571428571432,1008.6000000000006,1.148571428571428,-17.853428571428573,-27.223714285714287,183.23,0.4400000000000001,-0.6199999999999998,75.79342857142855,1,0,0,0,0
2019-06-05 12:06:08.000,-0.01,-0.01,1.0179487179487174,0.0,0.0,0.0,0.0071794871794871795,-0.0060256410256410275,0.15384615384615388,1008.6000000000006,1.0030769230769234,-17.747692307692308,-27.244615384615386,183.23,0.43999999999999984,-0.6199999999999998,74.94243589743587,1,0,0,0,0
2019-06-05 12:06:08.250,-0.01,-0.01,1.017671232876712,0.0,0.0,0.0,0.00027397260273972595,-0.0021917808219178076,0.14616438356164385,1008.6034246575343,1.3167123287671232,-17.82410958904109,-27.23835616438356,183.23,0.44,-0.62,74.55849315068492,1,0,0,0,0
2019-06-05 12:06:08.500,-0.01,-0.01,1.0173972602739725,0.0,0.0,0.0,-0.0012328767123287669,-0.0006849315068493152,0.14986301369863014,1008.6060273972603,1.338082191780822,-18.202191780821913,-27.12904109589041,183.23,0.44,-0.62,74.53287671232877,1,0,0,0,0
2019-06-05 12:06:08.750,-0.01,-0.01,1.015616438356164,0.0,0.0,0.0,-0.0019178082191780813,0.0006849315068493151,0.1473972602739726,1008.6024657534247,1.4728767123287672,-17.742739726027395,-27.27369863013699,183.23,0.44,-0.62,74.5,1,0,0,0,0
2019-06-05 12:06:09.000,-0.01,-0.01,1.017808219178082,0.0,0.0,0.0,0.0006849315068493149,-0.005068493150684932,0.14863013698630134,1008.5919178082193,1.2172602739726028,-17.884109589041103,-27.19726027397261,183.23,0.44,-0.62,73.58575342465754,1,0,0,0,0
2019-06-05 12:06:09.250,-0.01,-0.01,1.0178873239436614,0.0,0.0,0.0,0.00408450704225352,-0.0007042253521126758,0.14718309859154932,1008.6000000000008,1.8177464788732396,-17.707605633802817,-27.50873239436619,183.23,0.4400000000000001,-0.6199999999999998,73.21774647887321,1,0,0,0,0
2019-06-05 12:06:09.500,-0.01,-0.01,1.0180519480519477,0.0,0.0,0.0,-0.003246753246753247,-0.001298701298701299,0.1483116883116883,1008.6015584415587,2.3135064935064933,-18.097402597402603,-29.012727272727272,183.23,0.43999999999999984,-0.6199999999999999,72.98155844155846,1,0,0,0,0
2019-06-05 12:06:09.750,-0.01,-0.01,1.0163888888888888,0.0,0.0,0.0,-0.00027777777777777783,0.0029166666666666672,0.14222222222222222,1008.5994444444444,3.1533333333333338,-18.024166666666673,-31.02083333333333,183.23,0.44,-0.62,73.07499999999997,1,0,0,0,0
2019-06-05 12:06:10.000,-0.01,-0.01,1.0178666666666665,0.0,0.0,0.0,0.0009333333333333335,0.0030666666666666663,0.14786666666666665,1008.5886666666668,2.9072000000000005,-17.9912,-30.028800000000004,183.23,0.4399999999999999,-0.6199999999999999,73.34773333333331,1,0,0,0,0
2019-06-05 12:06:10.250,-0.01,-0.01,1.0169444444444442,0.0,0.0,0.0,0.003472222222222222,-0.0019444444444444442,0.155,1008.5800000000003,3.2375000000000003,-18.250833333333333,-30.995,183.23,0.44,-0.62,73.12,1,0,0,0,0
2019-06-05 12:06:10.500,-0.01,-0.01,1.0136111111111108,0.0,0.0,0.0,-0.010138888888888885,0.0001388888888888891,0.1426388888888889,1008.586527777778,3.1308333333333334,-18.385833333333334,-31.1425,183.23,0.44,-0.62,73.27555555555553,1,0,0,0,0
2019-06-05 12:06:10.750,-0.01,-0.01,1.0163888888888888,0.0,0.0,0.0,-0.008194444444444445,0.00375,0.14444444444444446,1008.6,3.294166666666667,-18.168333333333337,-31.189166666666665,183.23,0.44,-0.62,72.695,1,0,0,0,0
2019-06-05 12:06:11.000,-0.01,-0.01,1.0156,0.0,0.0,0.0,3.7007434154171887e-19,0.0006666666666666668,0.1414666666666667,1008.6000000000003,2.273599999999999,-18.260000000000005,-29.65280000000001,183.23,0.4399999999999999,-0.6199999999999999,73.16146666666667,1,0,0,0,0
2019-06-05 12:06:11.250,-0.01,-0.01,1.013421052631579,0.0,0.0,0.0,-0.004342105263157895,0.0014473684210526314,0.1378947368421053,1008.5965789473684,1.1194736842105264,-17.938421052631572,-27.375,183.23,0.4399999999999999,-0.6199999999999999,73.69855263157895,1,0,0,0,0
2019-06-05 12:06:11.500,-0.01,-0.01,1.0169863013698628,0.0,0.0,0.0,0.003150684931506849,-0.004383561643835615,0.14602739726027394,1008.5915068493152,0.9690410958904108,-17.804383561643835,-27.734794520547943,183.23,0.44,-0.62,73.50739726027398,1,0,0,0,0
2019-06-05 12:06:11.750,-0.01,-0.01,1.0168055555555553,0.0,0.0,0.0,-0.0005555555555555557,-0.0005555555555555553,0.14875,1008.5956944444447,1.0008333333333337,-17.644166666666667,-27.884166666666676,183.23,0.44,-0.62,72.77999999999999,1,0,0,0,0
2019-06-05 12:06:12.000,-0.01,-0.01,1.0149315068493148,0.0,0.0,0.0,0.0042465753424657535,-0.001232876712328767,0.14356164383561645,1008.5920547945204,0.8687671232876713,-17.741917808219174,-27.808767123287677,183.23,0.44,-0.62,72.26452054794521,1,0,0,0,0
2019-06-05 12:06:12.250,-0.01,-0.01,1.0177464788732398,0.0,0.0,0.0,0.0039436619718309866,0.0028169014084507035,0.14802816901408458,1008.6000000000008,1.4535211267605632,-17.875774647887308,-27.389577464788736,183.23,0.4400000000000001,-0.6199999999999998,72.56183098591545,1,0,0,0,0
2019-06-05 12:06:12.500,-0.01,-0.01,1.0154430379746833,0.0,0.0,0.0,-0.003670886075949368,0.004810126582278481,0.14367088607594938,1008.6000000000008,1.20379746835443,-18.062278481012658,-27.86506329113923,183.23,0.4399999999999998,-0.6199999999999998,72.7853164556962,1,0,0,0,0
2019-06-05 12:06:12.750,-0.01,-0.01,1.0176388888888883,0.0,0.0,0.0,0.003611111111111112,-0.002361111111111111,0.1502777777777778,1008.6,1.0625,-17.894166666666667,-27.65833333333333,183.23,0.44,-0.62,77.7697222222222,1,0,0,0,0
2019-06-05 12:06:13.000,-0.01,-0.01,1.0130136986301372,0.0,0.0,0.0,-0.0054794520547945215,-0.0016438356164383556,0.14328767123287672,1008.6027397260274,1.4975342465753425,-17.91945205479452,-27.387123287671233,183.23,0.44,-0.62,85.12931506849316,1,0,0,0,0
2019-06-05 12:06:13.250,-0.01,-0.01,1.0169444444444442,0.0,0.0,0.0,0.0016666666666666663,0.0006944444444444443,0.14527777777777776,1008.582361111111,1.2483333333333333,-17.771666666666665,-27.281666666666666,183.23,0.44,-0.62,85.59000000000002,1,0,0,0,0
2019-06-05 12:06:13.500,-0.01,-0.01,1.0149315068493148,0.0,0.0,0.0,0.006301369863013699,-0.003424657534246575,0.14383561643835616,1008.58397260274,0.9854794520547944,-17.722191780821923,-27.52767123287672,183.23,0.44,-0.62,81.19383561643834,1,0,0,0,0
2019-06-05 12:06:13.750,-0.01,-0.01,1.0157746478873233,0.0,0.0,0.0,0.008309859154929579,-0.003661971830985915,0.14380281690140848,1008.5871830985913,1.5785915492957745,-17.497183098591552,-27.33211267605633,183.23,0.4400000000000001,-0.6199999999999998,77.48014084507047,1,0,0,0,0
2019-06-05 12:06:14.000,-0.01,-0.01,1.014102564102564,0.0,0.0,0.0,-0.005512820512820514,0.0005128205128205126,0.1407692307692308,1008.5969230769232,1.071538461538462,-17.980769230769226,-27.13615384615385,183.23,0.43999999999999984,-0.6199999999999998,75.2894871794872,1,0,0,0,0
2019-06-05 12:06:14.250,-0.01,-0.01,1.0130136986301372,0.0,0.0,0.0,-0.004931506849315068,-0.004794520547945207,0.14164383561643834,1008.61,1.3076712328767122,-18.053424657534247,-27.32054794520548,183.23,0.44,-0.62,74.00917808219178,1,0,0,0,0
2019-06-05 12:06:14.500,-0.01,-0.01,1.0149315068493148,0.0,0.0,0.0,0.0027397260273972607,-0.0028767123287671234,0.13931506849315067,1008.5947945205479,1.3923287671232876,-17.855342465753427,-27.540821917808227,183.23,0.44,-0.62,73.28123287671231,1,0,0,0,0
2019-06-05 12:06:14.750,-0.01,-0.01,1.0138888888888888,0.0,0.0,0.0,-0.004861111111111111,0.0013888888888888892,0.1411111111111111,1008.59,1.2491666666666663,-17.649166666666666,-27.635,183.23,0.44,-0.62,73.15999999999998,1,0,0,0,0
2019-06-05 12:06:15.000,-0.01,-0.01,1.0147945205479452,0.0,0.0,0.0,0.0038356164383561648,-0.0042465753424657535,0.14739726027397262,1008.5806849315068,1.2345205479452055,-17.976986301369863,-27.138904109589035,183.23,0.44,-0.62,72.46945205479452,1,0,0,0,0
2019-06-05 12:06:15.250,-0.01,-0.01,1.0149350649350646,0.0,0.0,0.0,0.01051948051948052,-0.004025974025974025,0.1515584415584416,1008.5727272727278,1.5981818181818184,-18.063896103896106,-27.63038961038961,183.23,0.43999999999999984,-0.6199999999999999,72.94870129870134,1,0,0,0,0
2019-06-05 12:06:15.500,-0.01,-0.01,1.0186486486486486,0.0,0.0,0.0,0.0008108108108108111,0.001081081081081081,0.1545945945945946,1008.5797297297298,1.8008108108108107,-17.995945945945948,-27.57567567567568,183.23,0.44,-0.6199999999999999,73.00918918918919,1,0,0,0,0
2019-06-05 12:06:15.750,-0.01,-0.01,1.0150684931506848,0.0,0.0,0.0,-0.001232876712328767,-0.006164383561643836,0.1473972602739726,1008.5800000000003,1.292876712328767,-17.999178082191783,-27.46356164383561,183.23,0.44,-0.62,73.19780821917807,1,0,0,0,0
2019-06-05 12:06:16.000,-0.01,-0.01,1.0184507042253514,0.0,0.0,0.0,0.0038028169014084493,-0.0036619718309859155,0.1446478873239437,1008.5800000000003,1.404507042253521,-17.828450704225357,-27.28647887323945,183.23,0.4400000000000001,-0.6199999999999998,73.46478873239434,1,0,0,0,0
2019-06-05 12:06:16.250,-0.01,-0.01,1.015555555555555,0.0,0.0,0.0,-0.0011111111111111113,-0.005555555555555557,0.14833333333333332,1008.5800000000003,1.4266666666666667,-18.023333333333333,-27.4,183.23,0.44,-0.62,73.24,1,0,0,0,0
2019-06-05 12:06:16.500,-0.01,-0.01,1.0180821917808218,0.0,0.0,0.0,0.0020547945205479454,0.002328767123287671,0.14739726027397262,1008.5800000000003,1.2328767123287672,-17.642465753424663,-26.70986301369863,183.23,0.44,-0.62,73.51232876712328,1,0,0,0,0
2019-06-05 12:06:16.750,-0.01,-0.01,1.0157746478873233,0.0,0.0,0.0,0.006478873239436622,-0.001971830985915493,0.14352112676056342,1008.5902816901416,1.4323943661971836,-17.87661971830986,-27.027887323943663,183.23,0.4400000000000001,-0.6199999999999998,73.3983098591549,1,0,0,0,0
2019-06-05 12:06:17.000,-0.01,-0.01,1.0183544303797465,0.0,0.0,0.0,0.004303797468354432,0.003291139240506329,0.14582278481012662,1008.5964556962027,1.4324050632911385,-18.056202531645575,-26.924810126582283,183.23,0.4399999999999998,-0.6199999999999998,72.96696202531646,1,0,0,0,0
2019-06-05 12:06:17.250,-0.01,-0.01,1.01625,0.0,0.0,0.0,-0.0059722222222222225,0.002222222222222222,0.14319444444444446,1008.5834722222224,1.2033333333333334,-18.211666666666666,-27.13,183.23,0.44,-0.62,72.91569444444445,1,0,0,0,0
2019-06-05 12:06:17.500,-0.01,-0.01,1.0174999999999998,0.0,0.0,0.0,0.00013888888888888886,0.007222222222222224,0.15375,1008.5956944444447,0.8833333333333333,-17.835833333333326,-27.0275,183.23,0.44,-0.62,73.29625,1,0,0,0,0
2019-06-05 12:06:17.750,-0.01,-0.01,1.0179166666666666,0.0,0.0,0.0,0.0022222222222222227,0.006805555555555556,0.14194444444444446,1008.5968055555555,1.3966666666666667,-17.991666666666667,-27.28,183.23,0.44,-0.62,73.37,1,0,0,0,0
2019-06-05 12:06:18.000,-0.01,-0.01,1.0191891891891889,0.0,0.0,0.0,-0.004729729729729729,-0.0027027027027027033,0.1477027027027027,1008.5899999999997,1.238918918918919,-17.94243243243243,-27.244864864864866,183.23,0.44,-0.6199999999999999,73.81135135135135,1,0,0,0,0
2019-06-05 12:06:18.250,-0.01,-0.01,1.0173239436619712,0.0,0.0,0.0,-0.002112676056338027,-0.0060563380281690145,0.14690140845070426,1008.5929577464797,1.2769014084507042,-17.74985915492957,-27.303380281690146,183.23,0.4400000000000001,-0.6199999999999998,74.68521126760562,1,0,0,0,0
2019-06-05 12:06:18.500,-0.01,-0.008000000000000002,1.0165333333333333,0.0,0.0,0.0,-0.002133333333333333,0.010933333333333337,0.14400000000000004,1008.6013333333336,1.2128000000000003,-18.093600000000006,-27.0408,183.23,0.4399999999999999,-0.6199999999999999,78.22759999999998,1,0,0,0,0
2019-06-05 12:06:18.750,-0.009210526315789471,-0.02789473684210526,1.0171052631578943,0.0,0.002631578947368421,-0.016315789473684214,-0.0143421052631579,-0.12750000000000006,0.15131578947368418,1008.6063157894736,1.4873684210526317,-18.00789473684211,-27.079736842105266,183.26276315789474,0.6127631578947369,-0.5842105263157895,81.07250000000003,1,0,0,0,0
2019-06-05 12:06:19.000,-0.007222222222222224,-0.06541666666666666,1.012222222222222,0.005277777777777778,-0.00041666666666666653,-0.04041666666666667,0.02791666666666667,-0.22277777777777774,0.1388888888888889,1008.61,7.4300000000000015,-18.744166666666665,-25.17333333333333,186.51027777777782,2.874722222222222,-0.3622222222222222,82.15041666666667,1,0,0,0,0
2019-06-05 12:06:19.250,0.014305555555555556,-0.04555555555555555,1.0254166666666666,-0.09861111111111114,0.0909722222222222,-0.4193055555555555,0.3463888888888889,-0.07402777777777776,0.2386111111111111,1008.6155555555556,9.714166666666667,-23.804166666666674,-25.019166666666663,194.6056944444444,2.48875,-1.06625,83.31,1,0,0,0,0
2019-06-05 12:06:19.500,0.33808219178082194,-0.28465753424657536,1.08,-0.4747945205479453,-1.8835616438356164,-0.4889041095890413,1.5830136986301369,-1.2220547945205478,1.1717808219178079,1008.6589041095888,7.786027397260275,-15.193150684931505,-28.39561643835616,202.6424657534246,8.207534246575344,11.662191780821916,81.92753424657533,1,0,0,0,0
2019-06-05 12:06:19.750,0.30704225352112696,0.020985915492957752,0.8507042253521122,-0.2657746478873241,-1.463239436619719,-0.22943661971830984,-2.813521126760563,1.4391549295774648,0.4708450704225353,1008.5461971830985,-0.06422535211267623,-12.302535211267607,-35.44985915492957,215.55042253521128,8.729014084507043,35.9692957746479,80.76507042253522,1,0,0,0,0
2019-06-05 12:06:20.000,0.776375,0.012375000000000004,0.575875,0.59275,-0.7726250000000001,1.070875,0.6659999999999999,1.435375,-1.009375,1008.60975,-10.776750000000002,-13.142999999999999,-34.86075,208.851125,6.536625000000001,44.899875,79.45562500000003,0,0,0,0,1
2019-06-05 12:06:20.250,0.6920833333333333,-0.3740277777777778,0.4269444444444445,0.5098611111111111,-1.287638888888889,2.2326388888888893,-1.0520833333333333,0.5354166666666667,-0.18875000000000008,1008.6,-24.847500000000004,-10.905,-27.78416666666667,189.15833333333333,22.762500000000006,63.54472222222223,78.95847222222223,0,0,0,0,1
2019-06-05 12:06:20.500,0.19698630136986306,-0.6969863013698628,-0.04643835616438357,-1.2520547945205478,0.4784931506849314,3.226164383561644,-2.0790410958904117,1.61,-2.5943835616438355,1008.6189041095893,-25.174520547945214,10.328219178082193,-25.00684931506849,167.1950684931507,60.81383561643834,33.364931506849324,80.49150684931506,0,0,0,0,1
2019-06-05 12:06:20.750,-0.04250000000000001,-1.1827777777777777,-0.12625,-0.002361111111111125,0.4415277777777778,0.8924999999999998,0.4498611111111111,-1.5588888888888892,-3.1044444444444443,1008.5476388888887,-8.684166666666666,23.15416666666667,-26.8175,140.99694444444444,81.38625,-1.5884722222222225,78.62,0,0,0,0,1
2019-06-05 12:06:21.000,-0.2736619718309857,-1.055633802816902,-0.07295774647887324,-1.556056338028169,0.3459154929577465,-0.5016901408450705,-2.6150704225352106,-0.9853521126760564,0.7229577464788732,1008.5509859154934,-2.7988732394366185,29.338309859154936,-24.15887323943661,152.05000000000004,98.67070422535211,-1.750140845070422,88.41436619718313,0,0,0,0,1
2019-06-05 12:06:21.250,0.04777777777777778,-0.8556944444444445,-0.5318055555555556,-0.14194444444444446,-0.24375,-0.12638888888888888,0.64375,1.3297222222222222,-2.1445833333333333,1008.6191666666667,-3.5574999999999988,35.3325,-18.571666666666676,154.74638888888887,106.63430555555556,-2.0345833333333334,93.25152777777777,0,0,0,0,1
2019-06-05 12:06:21.500,-0.3398684210526316,-1.097236842105263,0.1714473684210526,1.7147368421052631,1.6332894736842103,-0.07157894736842108,-3.514605263157895,-1.5021052631578948,2.9401315789473683,1008.7305263157892,-3.5707894736842114,35.47263157894738,-23.020263157894746,169.0428947368421,97.37236842105258,-0.3739473684210527,92.29526315789472,0,0,0,0,1
2019-06-05 12:06:21.750,0.09986486486486487,-0.9968918918918916,-0.061486486486486476,0.8005405405405405,1.1887837837837838,0.5282432432432433,2.4250000000000003,0.012972972972972972,-2.3774324324324327,1008.7032432432428,11.67243243243243,25.9127027027027,-36.487297297297296,181.4387837837838,76.10594594594592,-8.898243243243243,91.40216216216216,0,0,0,0,1
2019-06-05 12:06:22.000,-0.4601369863013699,-1.2772602739726029,-0.01246575342465753,-1.8786301369863017,1.6439726027397263,-0.7223287671232879,-3.601780821917808,-3.490410958904109,0.9850684931506848,1008.6639726027403,20.205205479452054,31.109589041095887,-27.971506849315066,204.84273972602742,96.5087671232877,-4.128493150684932,93.18561643835615,0,0,0,0,1
2019-06-05 12:06:22.250,-0.08722222222222224,-0.7654166666666666,-0.34138888888888885,-0.10013888888888883,-0.9493055555555556,-0.21833333333333332,-0.4384722222222222,2.983055555555556,1.134583333333333,1008.5816666666667,16.116666666666667,41.99583333333333,-8.309166666666666,204.86263888888888,109.22416666666666,-3.6775,94.18,0,0,0,0,1
2019-06-05 12:06:22.500,-0.1508219178082192,-0.9682191780821918,0.01931506849315068,0.6543835616438356,0.5394520547945205,-0.08205479452054798,-0.3320547945205479,-0.9909589041095892,1.0619178082191785,1008.6028767123288,11.152602739726028,42.58191780821918,-10.185205479452057,198.40958904109593,105.8886301369863,-5.460000000000001,89.55794520547943,0,0,0,0,1
2019-06-05 12:06:22.750,-0.1395833333333333,-0.9131944444444444,-0.021111111111111105,1.3050000000000002,0.989722222222222,0.5295833333333333,0.4990277777777777,0.885,-1.2631944444444445,1008.605,14.448333333333332,36.94833333333333,-19.586666666666666,202.41430555555561,75.5926388888889,-12.302638888888891,94.40597222222223,0,0,0,0,1
